DateTime,Entries,UniqueIPs
1540017628,9318,9477
1540018349,9322,9481
1540019072,9331,9490
1540019784,9320,9479
1540020502,9326,9485
1540021470,9330,9489
1540022433,9333,9492
1540023403,9328,9487
1540024363,9331,9490
1540025299,9327,9486
1540026265,9331,9490
1540027214,9339,9498
1540028318,9341,9500
1540029148,9352,9511
1540030119,9351,9510
1540031065,9361,9520
1540032027,9360,9520
1540032995,9362,9522
1540033951,9366,9526
1540034664,9365,9525
1540035381,9367,9527
1540036102,9369,9529
1540036869,9370,9530
1540037798,9370,9530
1540038749,9362,9522
1540039931,9356,9516
1540040661,9362,9522
1540041617,9351,9511
1540042592,9353,9513
1540043554,9357,9518
1540044514,9360,9520
1540045485,9359,9519
1540046431,9371,9531
1540047391,9370,9530
1540048354,9374,9534
1540049306,9379,9539
1540050268,9389,9549
1540051235,9388,9547
1540052197,9391,9550
1540053152,9402,9560
1540054109,9401,9560
1540055072,9401,9560
1540056030,9405,9564
1540056995,9396,9555
1540057951,9410,9570
1540058915,9402,9561
1540059866,9400,9558
1540060830,9401,9557
1540061789,9387,9544
1540062760,9395,9552
1540063706,9386,9543
1540064421,9387,9544
1540065157,9382,9539
1540065866,9374,9531
1540066585,9379,9536
1540067561,9370,9527
1540068510,9387,9544
1540069478,9379,9537
1540070428,9392,9550
1540071395,9379,9537
1540072350,9388,9546
1540073315,9385,9542
1540074267,9377,9534
1540075228,9385,9541
1540076189,9382,9538
1540077154,9388,9545
1540078106,9385,9542
1540079067,9378,9536
1540080041,9379,9537
1540080983,9374,9532
1540081941,9376,9534
1540082896,9366,9523
1540083874,9366,9523
1540084839,9360,9526
1540085793,9365,9533
1540086773,9362,9533
1540087715,9362,9533
1540088670,9350,9521
1540089629,9353,9523
1540090590,9340,9510
1540091556,9347,9517
1540092506,9340,9510
1540093468,9343,9513
1540094433,9344,9515
1540095398,9339,9510
1540096353,9338,9508
1540097063,9331,9500
1540097787,9330,9499
1540098755,9326,9495
1540099463,9321,9490
1540100197,9320,9489
1540101150,9322,9491
1540102114,9320,9489
1540103065,9320,9488
1540104027,9314,9482
1540104744,9310,9478
1540105718,9307,9476
1540106444,9307,9476
1540107396,9305,9479
1540108376,9309,9484
1540109317,9309,9484
1540110267,9313,9488
1540111229,9314,9490
1540112191,9315,9493
1540113399,9316,9495
1540114353,9314,9493
1540115076,9319,9498
1540115787,9320,9499
1540116503,9332,9511
1540117226,9333,9512
1540118198,9329,9508
1540119157,9326,9505
1540120118,9324,9503
1540121070,9318,9498
1540122028,9322,9502
1540122742,9324,9504
1540123474,9325,9505
1540124184,9336,9516
1540124914,9338,9517
1540125868,9337,9519
1540126840,9342,9524
1540127813,9335,9517
1540128509,9342,9524
1540129227,9339,9521
1540130206,9343,9525
1540131156,9346,9528
1540131863,9355,9537
1540132584,9358,9540
1540133306,9352,9534
1540134033,9344,9526
1540134851,9336,9519
1540135476,9347,9530
1540136186,9341,9524
1540136906,9340,9524
1540137875,9344,9530
1540139093,9351,9538
1540139797,9350,9537
1540140502,9354,9541
1540141240,9346,9532
1540142272,9344,9531
1540143140,9355,9542
1540144110,9352,9539
1540145076,9351,9537
1540146031,9352,9538
1540146998,9347,9533
1540147951,9349,9534
1540148915,9354,9539
1540149873,9370,9555
1540150829,9367,9552
1540151806,9372,9557
1540152752,9379,9564
1540153462,9380,9565
1540154184,9377,9561
1540154902,9386,9570
1540155638,9386,9570
1540156595,9379,9562
1540157559,9383,9566
1540158262,9378,9561
1540158988,9371,9554
1540159702,9375,9558
1540160426,9368,9551
1540161396,9361,9544
1540162352,9358,9541
1540163318,9359,9542
1540164265,9359,9541
1540164982,9354,9536
1540165706,9349,9531
1540166435,9364,9546
1540167152,9365,9546
1540168108,9367,9548
1540169072,9363,9544
1540169780,9367,9548
1540170514,9333,9496
1540171222,9343,9506
1540171950,9339,9501
1540172914,9344,9507
1540173873,9347,9510
1540174583,9332,9495
1540175306,9328,9491
1540176024,9340,9503
1540176754,9340,9502
1540177718,9335,9497
1540178417,9330,9492
1540179140,9329,9491
1540179855,9342,9504
1540180591,9339,9501
1540181553,9333,9495
1540182511,9329,9490
1540183466,9322,9483
1540184444,9320,9481
1540185395,9322,9483
1540186355,9319,9480
1540187311,9319,9480
1540188276,9319,9480
1540189231,9322,9483
1540190202,9327,9487
1540191152,9322,9483
1540192121,9316,9476
1540193068,9313,9473
1540194128,9323,9482
1540194747,9333,9492
1540195473,9333,9492
1540196186,9334,9493
1540196905,9328,9488
1540197868,9330,9488
1540198854,9327,9485
1540199814,9318,9476
1540200499,9330,9488
1540201228,9337,9495
1540202189,9338,9495
1540203151,9349,9507
1540203863,9342,9500
1540204583,9351,9510
1540205306,9348,9507
1540206038,9341,9500
1540206751,9341,9500
1540207471,9341,9500
1540208192,9350,9509
1540209150,9345,9504
1540210119,9345,9505
1540211067,9351,9511
1540212031,9351,9511
1540212766,9356,9516
1540213469,9351,9511
1540214186,9358,9518
1540214907,9346,9507
1540215872,9339,9500
1540216838,9352,9513
1540217802,9350,9511
1540218737,9358,9519
1540219716,9354,9515
1540220677,9354,9515
1540221629,9357,9518
1540222598,9350,9511
1540223551,9351,9512
1540224553,9346,9507
1540225468,9361,9522
1540226199,9346,9507
1540226914,9340,9501
1540227664,9339,9499
1540228360,9356,9516
1540229309,9373,9533
1540230269,9373,9533
1540231239,9372,9533
1540232198,9373,9534
1540233152,9376,9538
1540233864,9380,9542
1540234596,9374,9536
1540235306,9378,9540
1540236024,9370,9531
1540237002,9366,9527
1540237954,9364,9526
1540238916,9363,9525
1540239867,9358,9521
1540240828,9367,9531
1540241790,9376,9540
1540242755,9383,9547
1540243465,9383,9546
1540244189,9384,9548
1540244904,9381,9545
1540245671,9391,9555
1540246589,9391,9555
1540247539,9390,9553
1540248511,9388,9551
1540249484,9392,9554
1540250673,9392,9554
1540251627,9401,9564
1540252593,9396,9560
1540253552,9403,9567
1540254527,9391,9553
1540255467,9406,9568
1540256441,9401,9562
1540257382,9408,9569
1540258354,9400,9560
1540259064,9414,9575
1540259785,9403,9564
1540260507,9413,9574
1540261229,9413,9574
1540262195,9414,9576
1540263155,9409,9571
1540264117,9422,9585
1540265070,9418,9580
1540266030,9421,9583
1540266992,9416,9578
1540267956,9425,9586
1540268670,9429,9590
1540269394,9427,9588
1540270106,9425,9586
1540270836,9430,9592
1540271800,9433,9595
1540272754,9439,9601
1540273715,9437,9599
1540274675,9443,9605
1540275632,9437,9599
1540276598,9447,9609
1540278281,9437,9600
1540279010,9440,9603
1540279949,9441,9604
1540280664,9437,9600
1540281386,9438,9601
1540282126,9444,9607
1540283059,9472,9635
1540284025,9477,9640
1540285016,9480,9643
1540285959,9483,9646
1540286913,9479,9643
1540287873,9488,9652
1540288581,9494,9659
1540289312,9494,9659
1540290271,9493,9658
1540290982,9501,9666
1540291711,9497,9662
1540292683,9499,9664
1540293633,9506,9672
1540294599,9493,9659
1540295555,9491,9657
1540296530,9488,9654
1540297491,9484,9650
1540298439,9487,9653
1540299393,9488,9655
1540300366,9491,9658
1540301066,9492,9659
1540301783,9483,9650
1540302505,9481,9648
1540303234,9490,9657
1540304208,9479,9647
1540305139,9480,9648
1540306103,9492,9660
1540307065,9485,9653
1540308025,9481,9649
1540308986,9486,9654
1540309940,9484,9653
1540310950,9486,9655
1540311876,9495,9664
1540312837,9505,9674
1540314045,9510,9680
1540315009,9493,9663
1540315948,9494,9664
1540316898,9492,9661
1540317866,9498,9668
1540318824,9500,9670
1540319806,9503,9675
1540320756,9511,9682
1540321727,9493,9665
1540322652,9490,9662
1540323624,9496,9668
1540324575,9494,9666
1540325547,9500,9671
1540326511,9502,9671
1540327480,9502,9670
1540328422,9492,9659
1540329403,9492,9659
1540330358,9491,9659
1540331321,9488,9656
1540332277,9481,9649
1540333244,9482,9650
1540334224,9484,9652
1540335147,9484,9651
1540336131,9475,9642
1540337056,9484,9652
1540338014,9483,9652
1540338998,9470,9638
1540339940,9477,9645
1540340900,9486,9654
1540341854,9480,9649
1540342844,9471,9638
1540343781,9482,9649
1540344746,9479,9646
1540345475,9459,9626
1540346186,9458,9625
1540346925,9455,9622
1540347854,9455,9619
1540348835,9450,9612
1540349790,9449,9611
1540350768,9444,9605
1540351467,9454,9615
1540352189,9459,9620
1540352907,9452,9613
1540353640,9442,9604
1540354591,9446,9608
1540355555,9441,9603
1540356521,9438,9600
1540357475,9434,9596
1540358923,9437,9601
1540359639,9438,9602
1540360593,9441,9604
1540361561,9440,9602
1540362535,9445,9606
1540363473,9438,9600
1540364680,9442,9605
1540365632,9433,9596
1540366351,9432,9595
1540367072,9433,9596
1540367787,9440,9605
1540368760,9412,9576
1540369714,9410,9574
1540370674,9408,9572
1540371638,9414,9578
1540372583,9421,9585
1540373559,9410,9574
1540374267,9415,9579
1540374990,9413,9576
1540375707,9420,9583
1540376437,9415,9578
